Kids_First_Biospecimen_ID	sample_id	cohort_participant_id	cell_type	fraction	cluster_assigned	method	cluster_feature_mean_score	feature_mean_score	feature_variance	molecular_subtype
BS_06AMMCXR	7316-154	C177366	T cell CD4+ naive	0.015793073306305024	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD4+ (non-regulatory)	0	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD4+ central memory	0.04835128636496521	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD4+ effector memory	0	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD8+ naive	4.3627343462351273e-4	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD8+	5.106701483279125e-19	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD8+ central memory	0	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD8+ effector memory	0	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Class-switched memory B cell	0.013860401290504802	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Common lymphoid progenitor	0.12816874615574786	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Common myeloid progenitor	0	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Myeloid dendritic cell	8.009663131800384e-4	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Endothelial cell	0.12864963646164798	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Eosinophil	0.029240614014935367	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Cancer associated fibroblast	0.07127919168631805	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Granulocyte-monocyte progenitor	0	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Hematopoietic stem cell	0.11313808014984579	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Macrophage	0.03993290147796278	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Macrophage M1	0.06596659035680455	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Macrophage M2	0.011504260316690407	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Mast cell	0.0022571022587457995	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	B cell memory	1.3464441328649941e-18	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Monocyte	0.08260941934357137	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	B cell naive	0	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Neutrophil	0	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	NK cell	0	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell NK	0.18522696538100572	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	Plasmacytoid dendritic cell	0	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	B cell plasma	0	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell gamma delta	1.4730733452458955e-17	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD4+ Th1	0.01877823987224805	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell CD4+ Th2	0	1	IntNMF	0.005989540934079696	0.01934387870840072	0.0011746563919262975	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	T cell regulatory (Tregs)	0.06109361868157913	1	IntNMF	0.034788074299450356	0.0255688212345678	6.881961090829847e-4	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	immune score	0.1032273356055969	1	IntNMF	0.10101581485681708	0.08617057438174629	0.0037875822646429493	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	stroma score	0.09996441407398302	1	IntNMF	0.08990915395171885	0.054889930104886395	0.0020347179894153675	LGG, KIAA1549-BRAF
BS_06AMMCXR	7316-154	C177366	microenvironment score	0.20319174967957992	1	IntNMF	0.19092496880853593	0.14106050448663268	0.006775440110094406	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Myeloid dendritic cell activated	0.19307911140286946	2	IntNMF	0.13729672453052644	0.11831709360011683	0.0025129772606747713	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	B cell	0.016683006572370256	2	IntNMF	0.015337864504886905	0.011105065794352829	3.97750232173297e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD4+ memory	0.04231780726693544	2	IntNMF	0.030314630935473978	0.015171221657019054	3.686917563491935e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD4+ naive	7.741482616088988e-4	2	IntNMF	0.004667817437637941	0.0035461669219925985	5.323694401485619e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD4+ (non-regulatory)	2.282988912929627e-18	2	IntNMF	1.2454628684524966e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD4+ central memory	0	2	IntNMF	0.008233881010450708	0.01736833620219862	5.926991403897705e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD4+ effector memory	0.024790066149027092	2	IntNMF	0.02477748683237921	0.013260328241489825	4.5710470200343174e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD8+ naive	0.013756208892077649	2	IntNMF	0.015006641387463455	0.009432368513169354	1.0600319737753078e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD8+	0.007800868453770319	2	IntNMF	0.003834122009102765	0.0026922238502230097	9.390520944538367e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD8+ central memory	0.03875590888469768	2	IntNMF	0.00945393473334261	0.006566342857947108	3.66735890936023e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD8+ effector memory	0	2	IntNMF	4.5309082543370653e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Class-switched memory B cell	0	2	IntNMF	0.0064755186849891734	0.01500891295151236	3.355371950819857e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Common lymphoid progenitor	0.35601398658929784	2	IntNMF	0.32806462193102776	0.21693457999283672	0.014704427739271761	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Common myeloid progenitor	1.2411870163373613e-17	2	IntNMF	1.7640904798898938e-18	8.097191225804827e-5	9.217609938037137e-7	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Myeloid dendritic cell	0.005335743157594481	2	IntNMF	0.0018991521305306226	0.0012251295324518048	1.706413570276046e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Endothelial cell	0.013857838840722253	2	IntNMF	0.03472720118568573	0.03787502581723671	0.001382270052715572	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Eosinophil	0.018603758906024875	2	IntNMF	0.006887720384219581	0.014243697646901778	2.1620057027765967e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Cancer associated fibroblast	0.05834267738563591	2	IntNMF	0.022771974296717384	0.07037820512192414	0.005857853522019654	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Granulocyte-monocyte progenitor	5.043852659434721e-18	2	IntNMF	9.37615639476172e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Hematopoietic stem cell	0.10281867076858475	2	IntNMF	0.13260680738789984	0.16983044490247043	0.02017807852112425	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Macrophage	0.07623560239764335	2	IntNMF	0.0818842750875043	0.05880693895326338	0.0018670403968166517	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Macrophage M1	0.0843647902045378	2	IntNMF	0.07619295851179375	0.060628671813160985	0.0011650120888651097	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Macrophage M2	0.03319874587808761	2	IntNMF	0.030077580817965643	0.022163407735418163	4.2480971584454304e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Mast cell	0.004871302394727163	2	IntNMF	0.004594684217580015	0.006527521529785992	7.105886050319245e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	B cell memory	0.012184540284119671	2	IntNMF	0.00332350053387381	0.0013986066104862266	2.7871879855852812e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Monocyte	0.07945945542925464	2	IntNMF	0.04916229961246162	0.033152081415901966	0.0012243120139283368	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	B cell naive	1.4979930656161686e-18	2	IntNMF	1.3589106548772404e-4	5.8955029939410875e-5	3.184646701098714e-7	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Neutrophil	0	2	IntNMF	8.296075783987049e-4	0.0012376299150179783	9.941679109674872e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	NK cell	3.347338418611892e-18	2	IntNMF	3.5878881805217406e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell NK	0.044508737575367933	2	IntNMF	0.08191530842325005	0.08663939877778735	0.003379727051375006	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	Plasmacytoid dendritic cell	0.0023843146180826304	2	IntNMF	0.004515803388219879	0.0025946938014126237	9.291807146369582e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	B cell plasma	0.009002255485160378	2	IntNMF	0.004853677872267682	0.004501085545529014	6.445378421713532e-5	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell gamma delta	0	2	IntNMF	6.787223878271898e-4	2.615673518810432e-4	1.6810135706955826e-6	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD4+ Th1	0.005144742400618482	2	IntNMF	0.024776887317778024	0.016296174960143017	3.4865280313021145e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell CD4+ Th2	0.06376199418403819	2	IntNMF	0.03442230798432365	0.01934387870840072	0.0011746563919262975	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	T cell regulatory (Tregs)	0.012075106263584278	2	IntNMF	0.010172639802103246	0.0255688212345678	6.881961090829847e-4	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	immune score	0.1393264915409234	2	IntNMF	0.10970284787435318	0.08617057438174629	0.0037875822646429493	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	stroma score	0.03610025811317908	2	IntNMF	0.029083582540924052	0.054889930104886395	0.0020347179894153675	LGG, KIAA1549-BRAF
BS_0D5VRAKC	7316-8968	C3823455	microenvironment score	0.17542674965410246	2	IntNMF	0.13878643041527722	0.14106050448663268	0.006775440110094406	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Myeloid dendritic cell activated	0.1220563029906786	1	IntNMF	0.12624876889128317	0.11831709360011683	0.0025129772606747713	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	B cell	0.005379347424296329	1	IntNMF	0.015395883456866285	0.011105065794352829	3.97750232173297e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD4+ memory	4.061128994630769e-21	1	IntNMF	0.006739243123084527	0.015171221657019054	3.686917563491935e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD4+ naive	0.001277715409975705	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD4+ (non-regulatory)	3.2782474775555883e-18	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD4+ central memory	0.04498114184967892	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD4+ effector memory	0.00225955401570845	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD8+ naive	0	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD8+	6.539993706186323e-19	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD8+ central memory	0	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD8+ effector memory	1.0749026061141791e-19	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Class-switched memory B cell	0.024297182389840122	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Common lymphoid progenitor	0.07193601072458877	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Common myeloid progenitor	0	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Myeloid dendritic cell	8.471269976000466e-21	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Endothelial cell	0.050846046634573316	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Eosinophil	0.04456787885571127	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Cancer associated fibroblast	0.12001637778128617	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Granulocyte-monocyte progenitor	1.026561253964741e-18	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Hematopoietic stem cell	0.041357996054137945	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Macrophage	0.03627019172109364	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Macrophage M1	0.06641519950453782	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Macrophage M2	0.006145081070020855	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Mast cell	0.00228165782949067	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	B cell memory	2.225104940817556e-19	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Monocyte	0.014523190515708438	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	B cell naive	0	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Neutrophil	8.676608555175269e-18	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	NK cell	5.299187742071841e-18	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell NK	0.17404438601059175	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	Plasmacytoid dendritic cell	0	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	B cell plasma	0.0064951544674210875	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell gamma delta	6.8801989023030146e-18	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD4+ Th1	0.010274831922471932	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell CD4+ Th2	9.659776951768835e-18	1	IntNMF	0.005989540934079696	0.01934387870840072	0.0011746563919262975	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	T cell regulatory (Tregs)	0.05315889968076488	1	IntNMF	0.034788074299450356	0.0255688212345678	6.881961090829847e-4	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	immune score	0.06868151089753358	1	IntNMF	0.10101581485681708	0.08617057438174629	0.0037875822646429493	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	stroma score	0.08687530579596921	1	IntNMF	0.08990915395171885	0.054889930104886395	0.0020347179894153675	LGG, KIAA1549-BRAF
BS_0J9SHHSC	7316-1090	C333822	microenvironment score	0.1555568166935028	1	IntNMF	0.19092496880853593	0.14106050448663268	0.006775440110094406	LGG, KIAA1549-BRAF
BS_0JAKSXQP	7316-33	C17097	Myeloid dendritic cell activated	0.09974527270939078	3	IntNMF	0.08509062064265994	0.11831709360011683	0.0025129772606747713	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	B cell	1.2209980823529913e-17	3	IntNMF	1.3066366044761567e-4	0.011105065794352829	3.97750232173297e-4	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD4+ memory	0.015829776177520363	3	IntNMF	0.009522063221972138	0.015171221657019054	3.686917563491935e-4	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD4+ naive	0	3	IntNMF	2.1010343038393498e-4	0.0035461669219925985	5.323694401485619e-5	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD4+ (non-regulatory)	0	3	IntNMF	4.826884116843429e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD4+ central memory	0	3	IntNMF	0.010517395941541458	0.01736833620219862	5.926991403897705e-4	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD4+ effector memory	0	3	IntNMF	0.004115501719412943	0.013260328241489825	4.5710470200343174e-4	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD8+ naive	0.013925445590158172	3	IntNMF	0.013538257588462685	0.009432368513169354	1.0600319737753078e-4	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD8+	1.47968873251321e-17	3	IntNMF	0.002461967219697903	0.0026922238502230097	9.390520944538367e-5	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD8+ central memory	1.945849647925196e-17	3	IntNMF	0.00619223323656466	0.006566342857947108	3.66735890936023e-4	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	T cell CD8+ effector memory	0	3	IntNMF	1.2727221292545239e-5	4.0882406577871355e-4	8.576531930866003e-6	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	Class-switched memory B cell	5.148381940637793e-18	3	IntNMF	0.0073570742493111975	0.01500891295151236	3.355371950819857e-4	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	Common lymphoid progenitor	0.3991466030835734	3	IntNMF	0.21982559290228118	0.21693457999283672	0.014704427739271761	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	Common myeloid progenitor	1.3397815652073092e-18	3	IntNMF	6.259423109645471e-5	8.097191225804827e-5	9.217609938037137e-7	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	Myeloid dendritic cell	0	3	IntNMF	6.885808407059859e-4	0.0012251295324518048	1.706413570276046e-5	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	Endothelial cell	0.019806732197734208	3	IntNMF	0.03484461694699315	0.03787502581723671	0.001382270052715572	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	Eosinophil	0	3	IntNMF	0.007951953641582177	0.014243697646901778	2.1620057027765967e-4	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	Cancer associated fibroblast	0.12525195381938287	3	IntNMF	0.034152283887917516	0.07037820512192414	0.005857853522019654	LGG, wildtype
BS_0JAKSXQP	7316-33	C17097	Granulocyte-monocyte progenitor	5.563303992654923e-18	3	IntNMF	1.1419859397881249e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG, wildtype
